id,class
53396,1
53397,0
53398,0
53399,0
53400,0
53401,0
53402,0
53403,2
53404,2
53405,0
53406,0
53407,0
53408,0
53409,2
53410,2
53411,2
53412,2
53413,2
53414,1
53415,0
53416,1
53417,0
53418,1
53419,0
53420,1
53421,2
53422,1
53423,0
53424,0
53425,2
53426,0
53427,0
53428,0
53429,0
53430,2
53431,1
53432,0
53433,0
53434,0
53435,0
53436,0
53437,2
53438,0
53439,1
53440,2
53441,1
53442,1
53443,1
53444,1
53445,1
53446,0
53447,1
53448,0
53449,2
53450,2
53451,0
53452,0
53453,0
53454,0
53455,0
53456,0
53457,0
53458,1
53459,1
53460,0
53461,2
53462,2
53463,0
53464,2
53465,0
53466,0
53467,0
53468,0
53469,0
53470,0
53471,0
53472,2
53473,2
53474,1
53475,0
53476,0
53477,0
53478,0
53479,2
53480,2
53481,2
53482,0
53483,0
53484,0
53485,0
53486,0
53487,0
53488,0
53489,2
53490,2
53491,0
53492,0
53493,0
53494,0
53495,2
53496,0
53497,0
53498,0
53499,0
53500,2
53501,2
53502,2
53503,0
53504,0
53505,0
53506,0
53507,2
53508,0
53509,0
53510,0
53511,0
53512,0
53513,0
53514,0
53515,0
53516,0
53517,0
53518,0
53519,0
53520,0
53521,0
53522,2
53523,1
53524,0
53525,0
53526,0
53527,2
53528,2
53529,2
53530,0
53531,2
53532,2
53533,2
53534,2
53535,0
53536,0
53537,2
53538,0
53539,2
53540,0
53541,0
53542,2
53543,0
53544,0
53545,0
53546,2
53547,2
53548,2
53549,1
53550,2
53551,1
53552,1
53553,0
53554,0
53555,1
53556,2
53557,1
53558,1
53559,0
53560,1
53561,0
53562,1
53563,0
53564,1
53565,1
53566,1
53567,2
53568,2
53569,2
53570,2
53571,0
53572,1
53573,2
53574,2
53575,0
53576,0
53577,2
53578,1
53579,2
53580,1
53581,2
53582,1
53583,2
53584,2
53585,0
53586,1
53587,2
53588,0
53589,0
53590,0
53591,1
53592,1
53593,1
53594,2
53595,1
53596,0
53597,2
53598,2
53599,0
53600,1
53601,0
53602,0
53603,1
53604,2
53605,2
53606,2
53607,2
53608,2
53609,2
53610,1
53611,2
53612,2
53613,1
53614,1
53615,0
53616,1
53617,0
53618,2
53619,2
53620,2
53621,1
53622,2
53623,2
53624,2
53625,0
53626,2
53627,0
53628,1
53629,2
53630,2
53631,2
53632,1
53633,1
53634,2
53635,1
53636,2
53637,2
53638,2
53639,1
53640,2
53641,2
53642,2
53643,1
53644,2
53645,2
53646,2
53647,2
53648,1
53649,2
53650,0
53651,1
53652,0
53653,2
53654,2
53655,2
53656,2
53657,1
53658,2
53659,0
53660,1
53661,0
53662,1
53663,0
53664,0
53665,2
53666,2
53667,1
53668,0
53669,2
53670,2
53671,2
53672,0
53673,1
53674,0
53675,2
53676,0
53677,1
53678,0
53679,0
53680,1
53681,2
53682,1
53683,2
53684,0
53685,1
53686,0
53687,2
53688,0
53689,1
53690,0
53691,0
53692,0
53693,0
53694,1
53695,1
53696,2
53697,1
53698,0
53699,1
53700,0
53701,0
53702,0
53703,1
53704,0
53705,0
53706,1
53707,0
53708,0
53709,2
53710,0
53711,1
53712,0
53713,0
53714,0
53715,0
53716,1
53717,1
53718,1
53719,2
53720,1
53721,0
53722,0
53723,1
53724,1
53725,1
53726,2
53727,0
53728,0
53729,1
53730,0
53731,0
53732,1
53733,1
53734,0
53735,2
53736,0
53737,2
53738,1
53739,1
53740,1
53741,1
53742,0
53743,0
53744,2
53745,0
53746,0
53747,1
53748,0
53749,2
53750,1
53751,1
53752,1
53753,0
53754,2
53755,0
53756,1
53757,2
53758,2
53759,1
53760,1
53761,1
53762,1
53763,1
53764,1
53765,2
53766,2
53767,0
53768,2
53769,1
53770,1
53771,2
53772,0
53773,2
53774,1
53775,0
53776,0
53777,0
53778,0
53779,1
53780,1
53781,0
53782,1
53783,1
53784,0
53785,0
53786,0
53787,1
53788,0
53789,2
53790,0
53791,0
53792,0
53793,0
53794,1
53795,0
53796,0
53797,0
53798,0
53799,0
53800,0
53801,1
53802,1
53803,0
53804,1
53805,0
53806,1
53807,0
53808,0
53809,0
53810,1
53811,1
53812,0
53813,0
53814,0
53815,1
53816,0
53817,0
53818,1
53819,0
53820,0
53821,1
53822,1
53823,1
53824,1
53825,1
53826,1
53827,1
53828,1
53829,0
53830,1
53831,1
53832,1
53833,1
53834,1
53835,1
53836,1
53837,0
53838,1
53839,1
53840,0
53841,2
53842,0
53843,2
53844,0
53845,1
53846,1
53847,0
53848,2
53849,2
53850,0
53851,0
53852,2
53853,2
53854,0
53855,0
53856,0
53857,0
53858,0
53859,0
53860,0
53861,0
53862,0
53863,0
53864,0
53865,0
53866,0
53867,0
53868,2
53869,2
53870,1
53871,1
53872,1
53873,0
53874,1
53875,1
53876,0
53877,0
53878,0
53879,1
53880,1
53881,0
53882,0
53883,0
53884,0
53885,1
53886,0
53887,0
53888,0
53889,0
53890,0
53891,0
53892,0
53893,2
53894,0
53895,0
53896,0
53897,0
53898,2
53899,1
53900,0
53901,2
53902,0
53903,0
53904,0
53905,0
53906,0
53907,1
53908,0
53909,0
53910,0
53911,2
53912,0
53913,0
53914,0
53915,0
53916,0
53917,0
53918,0
53919,0
53920,1
53921,0
53922,0
53923,2
53924,0
53925,0
53926,0
53927,1
53928,0
53929,1
53930,0
53931,0
53932,0
53933,0
53934,0
53935,0
53936,0
53937,2
53938,2
53939,0
53940,2
53941,2
53942,0
53943,0
53944,1
53945,0
53946,0
53947,0
53948,2
53949,0
53950,0
53951,0
53952,0
53953,2
53954,0
53955,0
53956,0
53957,1
53958,0
53959,0
53960,0
53961,0
53962,0
53963,0
53964,0
53965,2
53966,0
53967,0
53968,1
53969,0
53970,0
53971,2
53972,1
53973,0
53974,0
53975,2
53976,0
53977,2
53978,2
53979,0
53980,2
53981,0
53982,1
53983,0
53984,2
53985,0
53986,2
53987,1
53988,0
53989,2
53990,0
53991,0
53992,0
53993,2
53994,0
53995,2
53996,0
53997,0
53998,2
53999,2
54000,0
54001,0
54002,0
54003,2
54004,1
54005,0
54006,0
54007,2
54008,0
54009,2
54010,0
54011,0
54012,2
54013,0
54014,0
54015,2
54016,2
54017,2
54018,0
54019,2
54020,2
54021,0
54022,1
54023,0
54024,0
54025,1
54026,1
54027,0
54028,1
54029,1
54030,1
54031,1
54032,2
54033,2
54034,2
54035,1
54036,0
54037,1
54038,2
54039,1
54040,2
54041,1
54042,2
54043,2
54044,0
54045,1
54046,2
54047,0
54048,1
54049,1
54050,2
54051,1
54052,0
54053,0
54054,2
54055,1
54056,1
54057,1
54058,1
54059,2
54060,1
54061,2
54062,0
54063,1
54064,1
54065,2
54066,0
54067,1
54068,2
54069,0
54070,1
54071,2
54072,2
54073,1
54074,2
54075,2
54076,0
54077,1
54078,2
54079,1
54080,2
54081,0
54082,1
54083,2
54084,2
54085,0
54086,2
54087,2
54088,0
54089,1
54090,2
54091,2
54092,2
54093,1
54094,1
54095,2
54096,2
54097,2
54098,2
54099,2
54100,0
54101,0
54102,1
54103,2
54104,1
54105,0
54106,2
54107,2
54108,1
54109,0
54110,2
54111,2
54112,2
54113,1
54114,1
54115,1
54116,2
54117,1
54118,2
54119,1
54120,2
54121,1
54122,1
54123,1
54124,2
54125,1
54126,2
54127,2
54128,1
54129,1
54130,0
54131,2
54132,1
54133,2
54134,1
54135,2
54136,1
54137,1
54138,0
54139,2
54140,1
54141,1
54142,0
54143,0
54144,0
54145,1
54146,1
54147,2
54148,0
54149,1
54150,1
54151,1
54152,0
54153,1
54154,2
54155,0
54156,1
54157,2
54158,1
54159,0
54160,1
54161,0
54162,0
54163,1
54164,1
54165,2
54166,0
54167,1
54168,2
54169,0
54170,0
54171,0
54172,0
54173,1
54174,1
54175,1
54176,2
54177,1
54178,2
54179,2
54180,1
54181,0
54182,1
54183,1
54184,1
54185,0
54186,0
54187,1
54188,2
54189,1
54190,0
54191,0
54192,2
54193,1
54194,1
54195,1
54196,1
54197,2
54198,2
54199,0
54200,1
54201,1
54202,0
54203,1
54204,0
54205,1
54206,2
54207,2
54208,1
54209,1
54210,0
54211,2
54212,1
54213,1
54214,1
54215,1
54216,0
54217,1
54218,2
54219,1
54220,1
54221,1
54222,2
54223,0
54224,2
54225,1
54226,1
54227,1
54228,0
54229,1
54230,0
54231,0
54232,0
54233,1
54234,1
54235,2
54236,2
54237,0
54238,0
54239,0
54240,1
54241,1
54242,1
54243,0
54244,0
54245,0
54246,0
54247,0
54248,0
54249,0
54250,0
54251,0
54252,0
54253,1
54254,0
54255,1
54256,0
54257,0
54258,1
54259,0
54260,1
54261,1
54262,1
54263,1
54264,1
54265,1
54266,0
54267,2
54268,1
54269,1
54270,1
54271,0
54272,1
54273,0
54274,0
54275,1
54276,0
54277,0
54278,0
54279,1
54280,1
54281,0
54282,1
54283,0
54284,1
54285,1
54286,1
54287,1
54288,1
54289,0
54290,1
54291,1
54292,0
54293,1
54294,0
54295,0
54296,0
54297,0
54298,0
54299,0
54300,0
54301,1
54302,1
54303,0
54304,0
54305,0
54306,2
54307,1
54308,0
54309,0
54310,2
54311,0
54312,1
54313,1
54314,0
54315,0
54316,0
54317,0
54318,0
54319,0
54320,0
54321,0
54322,1
54323,0
54324,0
54325,2
54326,0
54327,2
54328,0
54329,0
54330,0
54331,0
54332,0
54333,0
54334,0
54335,0
54336,2
54337,0
54338,0
54339,2
54340,0
54341,2
54342,0
54343,0
54344,0
54345,0
54346,0
54347,0
54348,0
54349,1
54350,1
54351,0
54352,0
54353,0
54354,0
54355,0
54356,0
54357,0
54358,0
54359,0
54360,2
54361,0
54362,0
54363,0
54364,2
54365,0
54366,2
54367,0
54368,0
54369,2
54370,1
54371,0
54372,2
54373,2
54374,2
54375,0
54376,0
54377,2
54378,0
54379,1
54380,0
54381,0
54382,0
54383,0
54384,0
54385,1
54386,2
54387,0
54388,2
54389,2
54390,0
54391,0
54392,0
54393,2
54394,2
54395,0
54396,1
54397,0
54398,2
54399,2
54400,2
54401,0
54402,2
54403,0
54404,0
54405,2
54406,0
54407,2
54408,2
54409,2
54410,0
54411,0
54412,1
54413,2
54414,0
54415,0
54416,1
54417,0
54418,0
54419,0
54420,0
54421,1
54422,2
54423,1
54424,1
54425,1
54426,0
54427,1
54428,2
54429,2
54430,1
54431,1
54432,1
54433,2
54434,2
54435,1
54436,2
54437,1
54438,2
54439,2
54440,2
54441,2
54442,1
54443,2
54444,2
54445,2
54446,1
54447,1
54448,2
54449,2
54450,0
54451,0
54452,2
54453,0
54454,0
54455,2
54456,2
54457,2
54458,0
54459,1
54460,0
54461,1
54462,2
54463,0
54464,2
54465,1
54466,2
54467,2
54468,2
54469,2
54470,1
54471,0
54472,0
54473,1
54474,1
54475,1
54476,0
54477,2
54478,2
54479,1
54480,0
54481,2
54482,2
54483,2
54484,0
54485,1
54486,2
54487,0
54488,2
54489,2
54490,0
54491,2
54492,1
54493,1
54494,1
54495,2
54496,2
54497,0
54498,1
54499,1
54500,2
54501,1
54502,0
54503,1
54504,2
54505,2
54506,2
54507,1
54508,2
54509,2
54510,2
54511,2
54512,2
54513,2
54514,1
54515,2
54516,2
54517,2
54518,0
54519,2
54520,1
54521,1
54522,1
54523,0
54524,1
54525,0
54526,2
54527,0
54528,1
54529,2
54530,2
54531,2
54532,0
54533,0
54534,1
54535,1
54536,1
54537,1
54538,0
54539,0
54540,1
54541,1
54542,0
54543,0
54544,1
54545,2
54546,1
54547,1
54548,0
54549,1
54550,2
54551,1
54552,0
54553,1
54554,1
54555,0
54556,0
54557,1
54558,2
54559,1
54560,1
54561,2
54562,1
54563,1
54564,1
54565,1
54566,2
54567,1
54568,1
54569,2
54570,0
54571,0
54572,0
54573,1
54574,0
54575,1
54576,0
54577,0
54578,1
54579,1
54580,1
54581,1
54582,0
54583,2
54584,1
54585,1
54586,0
54587,1
54588,1
54589,0
54590,2
54591,0
54592,2
54593,0
54594,0
54595,2
54596,0
54597,1
54598,0
54599,2
54600,1
54601,0
54602,1
54603,2
54604,0
54605,1
54606,2
54607,1
54608,1
54609,0
54610,0
54611,0
54612,0
54613,1
54614,2
54615,0
54616,0
54617,2
54618,1
54619,1
54620,0
54621,1
54622,0
54623,0
54624,1
54625,0
54626,1
54627,1
54628,0
54629,1
54630,0
54631,0
54632,0
54633,1
54634,1
54635,2
54636,0
54637,0
54638,0
54639,1
54640,0
54641,0
54642,0
54643,1
54644,0
54645,0
54646,0
54647,1
54648,2
54649,1
54650,1
54651,1
54652,0
54653,1
54654,0
54655,0
54656,0
54657,0
54658,0
54659,0
54660,0
54661,0
54662,0
54663,1
54664,1
54665,0
54666,0
54667,1
54668,1
54669,0
54670,1
54671,0
54672,0
54673,0
54674,0
54675,0
54676,1
54677,1
54678,0
54679,1
54680,0
54681,1
54682,1
54683,1
54684,0
54685,0
54686,1
54687,1
54688,0
54689,1
54690,1
54691,0
54692,1
54693,1
54694,1
54695,0
54696,1
54697,1
54698,1
54699,0
54700,0
54701,1
54702,1
54703,1
54704,0
54705,2
54706,0
54707,0
54708,0
54709,0
54710,1
54711,0
54712,0
54713,2
54714,0
54715,0
54716,2
54717,0
54718,2
54719,1
54720,2
54721,1
54722,1
54723,0
54724,0
54725,0
54726,0
54727,0
54728,0
54729,0
54730,0
54731,0
54732,0
54733,0
54734,0
54735,2
54736,2
54737,0
54738,1
54739,0
54740,0
54741,0
54742,0
54743,0
54744,1
54745,0
54746,0
54747,2
54748,1
54749,1
54750,0
54751,2
54752,0
54753,0
54754,0
54755,1
54756,2
54757,1
54758,1
54759,1
54760,1
54761,1
54762,0
54763,0
54764,2
54765,0
54766,2
54767,2
54768,2
54769,1
54770,0
54771,0
54772,0
54773,0
54774,0
54775,0
54776,0
54777,0
54778,0
54779,1
54780,2
54781,0
54782,2
54783,0
54784,0
54785,0
54786,0
54787,0
54788,0
54789,2
54790,0
54791,2
54792,0
54793,0
54794,0
54795,0
54796,0
54797,2
54798,2
54799,1
54800,0
54801,0
54802,0
54803,0
54804,1
54805,0
54806,0
54807,2
54808,1
54809,0
54810,0
54811,1
54812,1
54813,0
54814,2
54815,0
54816,2
54817,1
54818,2
54819,0
54820,0
54821,2
54822,2
54823,0
54824,0
54825,0
54826,0
54827,2
54828,1
54829,0
54830,0
54831,2
54832,0
54833,2
54834,0
54835,0
54836,2
54837,1
54838,2
54839,0
54840,0
54841,0
54842,0
54843,2
54844,2
54845,0
54846,0
54847,0
54848,2
54849,2
54850,0
54851,0
54852,0
54853,0
54854,0
54855,0
54856,0
54857,2
54858,2
54859,1
54860,0
54861,2
54862,0
54863,0
54864,0
54865,0
54866,1
54867,0
54868,1
54869,1
54870,2
54871,2
54872,2
54873,0
54874,0
54875,2
54876,0
54877,2
54878,1
54879,2
54880,1
54881,2
54882,2
54883,1
54884,2
54885,2
54886,0
54887,1
54888,1
54889,0
54890,1
54891,0
54892,2
54893,2
54894,2
54895,2
54896,2
54897,1
54898,0
54899,2
54900,1
54901,2
54902,1
54903,2
54904,2
54905,1
54906,2
54907,2
54908,1
54909,1
54910,2
54911,1
54912,2
54913,2
54914,1
54915,1
54916,0
54917,2
54918,1
54919,1
54920,1
54921,0
54922,0
54923,2
54924,0
54925,1
54926,1
54927,2
54928,2
54929,1
54930,0
54931,0
54932,1
54933,2
54934,1
54935,0
54936,2
54937,1
54938,1
54939,2
54940,1
54941,0
54942,1
54943,2
54944,2
54945,1
54946,0
54947,0
54948,1
54949,1
54950,0
54951,0
54952,1
54953,1
54954,2
54955,0
54956,0
54957,1
54958,0
54959,0
54960,0
54961,2
54962,1
54963,0
54964,0
54965,2
54966,0
54967,1
54968,0
54969,0
54970,1
54971,1
54972,1
54973,0
54974,0
54975,2
54976,1
54977,1
54978,1
54979,0
54980,0
54981,1
54982,0
54983,1
54984,0
54985,1
54986,2
54987,1
54988,1
54989,1
54990,2
54991,0
54992,0
54993,0
54994,0
54995,1
54996,1
54997,0
54998,2
54999,1
55000,1
55001,0
55002,0
55003,0
55004,0
55005,0
55006,0
55007,2
55008,0
55009,0
55010,1
55011,1
55012,2
55013,2
55014,2
55015,2
55016,0
55017,0
55018,0
55019,1
55020,1
55021,1
55022,1
55023,0
55024,1
55025,1
55026,1
55027,1
55028,1
55029,1
55030,2
55031,0
55032,1
55033,1
55034,1
55035,1
55036,0
55037,1
55038,1
55039,2
55040,1
55041,1
55042,0
55043,2
55044,0
55045,0
55046,1
55047,0
55048,1
55049,1
55050,0
55051,2
55052,0
55053,0
55054,0
55055,0
55056,2
55057,0
55058,0
55059,0
55060,0
55061,0
55062,1
55063,0
55064,0
55065,0
55066,2
55067,0
55068,0
55069,1
55070,1
55071,0
55072,0
55073,0
55074,2
55075,1
55076,0
55077,0
55078,1
55079,0
55080,0
55081,0
55082,0
55083,2
55084,0
55085,1
55086,1
55087,0
55088,1
55089,0
55090,1
55091,1
55092,1
55093,1
55094,0
55095,0
55096,1
55097,0
55098,0
55099,0
55100,1
55101,1
55102,1
55103,0
55104,1
55105,1
55106,0
55107,0
55108,1
55109,0
55110,0
55111,0
55112,1
55113,0
55114,0
55115,0
55116,0
55117,0
55118,0
55119,1
55120,0
55121,0
55122,2
55123,2
55124,2
55125,0
55126,0
55127,0
55128,0
55129,0
55130,2
55131,2
55132,2
55133,0
55134,2
55135,2
55136,0
55137,1
55138,0
55139,0
55140,1
55141,1
55142,2
55143,0
55144,1
55145,1
55146,0
55147,2
55148,0
55149,2
55150,1
55151,0
55152,0
55153,0
55154,0
55155,0
55156,2
55157,1
55158,0
55159,1
55160,2
55161,2
55162,1
55163,2
55164,2
55165,1
55166,2
55167,2
55168,1
55169,0
55170,1
55171,1
55172,0
55173,2
55174,0
55175,0
55176,0
55177,0
55178,0
55179,0
55180,0
55181,0
55182,1
55183,0
55184,0
55185,1
55186,0
55187,1
55188,0
55189,0
55190,2
55191,0
55192,0
55193,2
55194,0
55195,2
55196,2
55197,0
55198,0
55199,0
55200,2
55201,2
55202,0
55203,0
55204,0
55205,2
55206,0
55207,2
55208,0
55209,2
55210,1
55211,0
55212,0
55213,0
55214,2
55215,0
55216,1
55217,0
55218,1
55219,0
55220,0
55221,0
55222,0
55223,0
55224,0
55225,2
55226,0
55227,1
55228,0
55229,0
55230,1
55231,0
55232,0
55233,0
55234,2
55235,0
55236,2
55237,2
55238,2
55239,2
55240,0
55241,0
55242,2
55243,2
55244,0
55245,2
55246,1
55247,0
55248,2
55249,0
55250,0
55251,1
55252,2
55253,0
55254,2
55255,2
55256,0
55257,0
55258,0
55259,0
55260,2
55261,0
55262,0
55263,2
55264,0
55265,1
55266,0
55267,1
55268,1
55269,2
55270,0
55271,0
55272,0
55273,2
55274,2
55275,2
55276,2
55277,2
55278,0
55279,0
55280,0
55281,0
55282,0
55283,2
55284,0
55285,0
55286,0
55287,2
55288,1
55289,1
55290,1
55291,1
55292,2
55293,1
55294,1
55295,2
55296,2
55297,0
55298,0
55299,1
55300,2
55301,1
55302,1
55303,1
55304,2
55305,2
55306,1
55307,2
55308,2
55309,0
55310,0
55311,2
55312,1
55313,1
55314,2
55315,0
55316,2
55317,2
55318,2
55319,0
55320,1
55321,1
55322,1
55323,1
55324,1
55325,2
55326,2
55327,2
55328,1
55329,1
55330,0
55331,0
55332,0
55333,1
55334,2
55335,2
55336,1
55337,2
55338,0
55339,2
55340,2
55341,1
55342,1
55343,2
55344,1
55345,1
55346,1
55347,1
55348,2
55349,0
55350,1
55351,0
55352,2
55353,0
55354,2
55355,2
55356,0
55357,0
55358,0
55359,0
55360,2
55361,2
55362,1
55363,0
55364,2
55365,0
55366,1
55367,1
55368,2
55369,1
55370,0
55371,1
55372,2
55373,2
55374,2
55375,2
55376,2
55377,0
55378,2
55379,1
55380,1
55381,2
55382,1
55383,1
55384,2
55385,1
55386,2
55387,2
55388,0
55389,1
55390,1
55391,1
55392,2
55393,0
55394,2
55395,1
55396,0
55397,0
55398,0
55399,2
55400,1
55401,2
55402,2
55403,2
55404,2
55405,0
55406,1
55407,1
55408,2
55409,0
55410,1
55411,1
55412,2
55413,2
55414,1
55415,2
55416,1
55417,0
55418,2
55419,2
55420,2
55421,2
55422,1
55423,0
55424,1
55425,2
55426,0
55427,1
55428,0
55429,0
55430,0
55431,0
55432,0
55433,0
55434,0
55435,0
55436,1
55437,1
55438,1
55439,0
55440,2
55441,0
55442,1
55443,1
55444,2
55445,1
55446,0
55447,1
55448,2
55449,1
55450,0
55451,1
55452,0
55453,2
55454,1
55455,0
55456,2
55457,1
55458,0
55459,2
55460,0
55461,2
55462,1
55463,1
55464,1
55465,1
55466,1
55467,2
55468,0
55469,0
55470,2
55471,0
55472,1
55473,2
55474,0
55475,1
55476,1
55477,1
55478,1
55479,0
55480,2
55481,0
55482,1
55483,2
55484,0
55485,2
55486,2
55487,2
55488,0
55489,1
55490,1
55491,0
55492,0
55493,0
55494,1
55495,0
55496,1
55497,2
55498,1
55499,0
55500,0
55501,1
55502,0
55503,2
55504,2
55505,0
55506,1
55507,0
55508,2
55509,1
55510,1
55511,2
55512,1
55513,0
55514,1
55515,1
55516,0
55517,1
55518,1
55519,1
55520,1
55521,0
55522,2
55523,1
55524,0
55525,1
55526,1
55527,0
55528,1
55529,1
55530,2
55531,2
55532,1
55533,1
55534,1
55535,0
55536,1
55537,0
55538,0
55539,0
55540,0
55541,2
55542,0
55543,1
55544,1
55545,0
55546,1
55547,1
55548,0
55549,1
55550,1
55551,1
55552,0
55553,0
55554,1
55555,0
55556,0
55557,0
55558,0
55559,0
55560,1
55561,1
55562,1
55563,0
55564,0
55565,1
55566,1
55567,1
55568,1
55569,0
55570,0
55571,1
55572,0
55573,0
55574,0
55575,0
55576,1
55577,1
55578,0
55579,1
55580,1
55581,0
55582,1
55583,0
55584,0
55585,1
55586,1
55587,0
55588,0
55589,1
55590,1
55591,0
55592,0
55593,1
55594,1
55595,1
55596,0
55597,1
55598,1
55599,0
55600,0
55601,1
55602,0
55603,1
55604,0
55605,0
55606,2
55607,2
55608,2
55609,1
55610,1
55611,2
55612,2
55613,2
55614,1
55615,1
55616,1
55617,1
55618,1
55619,1
55620,1
55621,0
55622,0
55623,0
55624,1
55625,0
55626,2
55627,1
55628,0
55629,1
55630,0
55631,0
55632,0
55633,0
55634,0
55635,0
55636,0
55637,0
55638,1
55639,0
55640,0
55641,0
55642,0
55643,0
55644,0
55645,1
55646,1
55647,0
55648,0
55649,0
55650,0
55651,2
55652,2
55653,0
55654,0
55655,0
55656,0
55657,2
55658,0
55659,2
55660,2
55661,2
55662,2
55663,1
55664,0
55665,0
55666,1
55667,2
55668,0
55669,0
55670,0
55671,0
55672,1
55673,0
55674,0
55675,0
55676,0
55677,0
55678,0
55679,2
55680,0
55681,1
55682,0
55683,0
55684,0
55685,0
55686,0
55687,2
55688,0
55689,0
55690,0
55691,0
55692,0
55693,0
55694,2
55695,0
55696,0
55697,0
55698,0
55699,0
55700,0
55701,0
55702,2
55703,0
55704,0
55705,0
55706,0
55707,0
55708,2
55709,0
55710,0
55711,0
55712,1
55713,2
55714,0
55715,2
55716,2
55717,0
55718,2
55719,0
55720,0
55721,0
55722,0
55723,2
55724,0
55725,0
55726,0
55727,0
55728,2
55729,0
55730,0
55731,2
55732,2
55733,0
55734,2
55735,0
55736,2
55737,2
55738,2
55739,0
55740,0
55741,2
55742,2
55743,2
55744,0
55745,0
55746,0
55747,0
55748,2
55749,0
55750,2
55751,2
55752,0
55753,0
55754,2
55755,0
55756,0
55757,0
55758,2
55759,0
55760,0
55761,0
55762,0
55763,2
55764,0
55765,0
55766,0
55767,0
55768,1
55769,1
55770,0
55771,2
55772,1
55773,2
55774,2
55775,1
55776,1
55777,1
55778,0
55779,1
55780,1
55781,1
55782,1
55783,1
55784,0
55785,1
55786,2
55787,1
55788,2
55789,0
55790,0
55791,1
55792,1
55793,1
55794,1
55795,1
55796,2
55797,1
55798,2
55799,0
55800,1
55801,2
55802,2
55803,0
55804,1
55805,1
55806,1
55807,1
55808,0
55809,0
55810,1
55811,2
55812,2
55813,2
55814,2
55815,0
55816,1
55817,1
55818,2
55819,2
55820,1
55821,2
55822,2
55823,0
55824,0
55825,2
55826,2
55827,0
55828,1
55829,2
55830,1
55831,1
55832,1
55833,0
55834,0
55835,1
55836,1
55837,1
55838,2
55839,2
55840,2
55841,1
55842,2
55843,0
55844,2
55845,2
55846,1
55847,0
55848,2
55849,1
55850,1
55851,1
55852,1
55853,0
55854,1
55855,1
55856,2
55857,0
55858,1
55859,0
55860,1
55861,2
55862,2
55863,2
55864,2
55865,0
55866,1
55867,0
55868,2
55869,2
55870,2
55871,1
55872,1
55873,1
55874,1
55875,2
55876,2
55877,1
55878,2
55879,2
55880,2
55881,2
55882,2
55883,2
55884,2
55885,1
55886,2
55887,2
55888,0
55889,0
55890,1
55891,1
55892,1
55893,2
55894,2
55895,1
55896,1
55897,0
55898,1
55899,1
55900,1
55901,1
55902,1
55903,2
55904,1
55905,1
55906,0
55907,1
55908,1
55909,1
55910,1
55911,0
55912,1
55913,2
55914,0
55915,1
55916,1
55917,0
55918,2
55919,0
55920,0
55921,0
55922,1
55923,1
55924,1
55925,0
55926,0
55927,0
55928,1
55929,0
55930,0
55931,1
55932,2
55933,0
55934,0
55935,0
55936,0
55937,0
55938,1
55939,0
55940,0
55941,2
55942,0
55943,1
55944,0
55945,0
55946,0
55947,0
55948,2
55949,1
55950,0
55951,1
55952,1
55953,1
55954,0
55955,1
55956,0
55957,2
55958,0
55959,2
55960,1
55961,1
55962,1
55963,1
55964,1
55965,1
55966,0
55967,0
55968,1
55969,1
55970,1
55971,1
55972,2
55973,2
55974,0
55975,1
55976,1
55977,1
55978,1
55979,2
55980,0
55981,2
55982,0
55983,0
55984,1
55985,0
55986,0
55987,1
55988,0
55989,0
55990,0
55991,0
55992,0
55993,0
55994,0
55995,1
55996,0
55997,0
55998,0
55999,0
56000,1
56001,0
56002,1
56003,0
56004,1
56005,1
56006,0
56007,1
56008,1
56009,0
56010,0
56011,0
56012,2
56013,0
56014,0
56015,1
56016,0
56017,1
56018,1
56019,0
56020,0
56021,1
56022,0
56023,1
56024,1
56025,1
56026,0
56027,1
56028,1
56029,0
56030,0
56031,1
56032,1
56033,1
56034,1
56035,1
56036,0
56037,1
56038,1
56039,1
56040,1
56041,0
56042,1
56043,0
56044,1
56045,0
56046,2
56047,0
56048,0
56049,1
56050,1
56051,0
56052,0
56053,0
56054,0
56055,0
56056,2
56057,1
56058,0
56059,1
56060,0
56061,0
56062,0
56063,0
56064,0
56065,0
56066,0
56067,0
56068,0
56069,0
56070,0
56071,0
56072,2
56073,0
56074,0
56075,0
56076,2
56077,2
56078,2
56079,1
56080,1
56081,0
56082,1
56083,1
56084,1
56085,1
56086,1
56087,1
56088,1
56089,0
56090,0
56091,0
56092,0
56093,0
56094,1
56095,0
56096,0
56097,0
56098,2
56099,0
56100,1
56101,2
56102,0
56103,0
56104,0
56105,0
56106,0
56107,2
56108,0
56109,0
56110,0
56111,0
56112,0
56113,0
56114,2
56115,0
56116,2
56117,2
56118,1
56119,0
56120,2
56121,0
56122,2
56123,0
56124,0
56125,2
56126,0
56127,0
56128,0
56129,0
56130,0
56131,0
56132,0
56133,0
56134,0
56135,0
56136,0
56137,0
56138,1
56139,0
56140,0
56141,0
56142,0
56143,2
56144,2
56145,0
56146,2
56147,0
56148,0
56149,2
56150,2
56151,2
56152,0
56153,2
56154,0
56155,2
56156,2
56157,2
56158,0
56159,2
56160,0
56161,0
56162,1
56163,0
56164,0
56165,2
56166,0
56167,2
56168,2
56169,2
56170,0
56171,2
56172,0
56173,2
56174,0
56175,0
56176,0
56177,0
56178,0
56179,0
56180,2
56181,0
56182,0
56183,0
56184,0
56185,0
56186,0
56187,0
56188,0
56189,0
56190,2
56191,2
56192,2
56193,0
56194,2
